GENE_ID	BP_SIMILARITY	CC_SIMILARITY	MF_SIMILARITY	NB_ISOFORM
ENSG00000102030	1.000	0.994	1.000	6
ENSG00000102032	1.000	1.000	1.000	6
ENSG00000172534	0.832	0.945	0.807	3
ENSG00000177854	NA	1.000	1.000	3
ENSG00000184216	1.000	1.000	1.000	10
ENSG00000169057	1.000	1.000	1.000	10
ENSG00000102076	1.000	1.000	1.000	2
ENSG00000268221	1.000	1.000	1.000	2
ENSG00000166160	1.000	1.000	1.000	2
ENSG00000278057	NA	1.000	1.000	3
ENSG00000007350	1.000	1.000	1.000	6
ENSG00000196924	1.000	1.000	1.000	11
ENSG00000102119	1.000	1.000	1.000	7
ENSG00000147403	1.000	1.000	1.000	9
ENSG00000013563	1.000	1.000	1.000	11
ENSG00000102125	0.951	1.000	0.838	19
ENSG00000071553	1.000	1.000	1.000	11
ENSG00000203879	1.000	1.000	1.000	4
ENSG00000071859	1.000	1.000	1.000	2
ENSG00000102178	1.000	1.000	1.000	4
ENSG00000126903	1.000	0.940	1.000	6
ENSG00000071889	0.844	1.000	1.000	17
ENSG00000160211	0.951	1.000	1.000	18
ENSG00000269335	1.000	1.000	1.000	18
ENSG00000268651	1.000	1.000	1.000	2
ENSG00000184033	1.000	1.000	1.000	2
ENSG00000126890	1.000	1.000	1.000	2
ENSG00000160219	1.000	1.000	1.000	4
ENSG00000130826	0.998	0.995	1.000	14
ENSG00000130830	1.000	1.000	1.000	9
ENSG00000185010	1.000	1.000	1.000	6
ENSG00000165775	1.000	1.000	1.000	2
ENSG00000182712	NA	1.000	NA	2
ENSG00000214827	NA	NA	1.000	2
ENSG00000185515	0.993	1.000	0.981	7
ENSG00000155959	1.000	1.000	1.000	3
ENSG00000155962	1.000	1.000	1.000	2
ENSG00000185973	0.808	1.000	0.704	3
ENSG00000168939	1.000	1.000	1.000	3
ENSG00000124333	0.961	0.924	1.000	4
ENSG00000124334	1.000	1.000	1.000	2
ENSG00000187634	1.000	1.000	1.000	11
ENSG00000187961	1.000	1.000	1.000	2
ENSG00000187583	1.000	1.000	1.000	4
ENSG00000187642	1.000	1.000	NA	3
ENSG00000188290	1.000	1.000	1.000	3
ENSG00000187608	1.000	1.000	1.000	3
ENSG00000188157	0.648	0.767	0.736	4
ENSG00000131591	NA	1.000	1.000	13
ENSG00000162571	1.000	1.000	1.000	5
ENSG00000186891	0.776	0.897	0.875	4
ENSG00000186827	0.642	1.000	0.771	11
ENSG00000078808	1.000	1.000	1.000	4
ENSG00000160087	1.000	1.000	1.000	16
ENSG00000162572	1.000	1.000	1.000	7
ENSG00000131584	1.000	1.000	1.000	3
ENSG00000169972	1.000	1.000	1.000	2
ENSG00000127054	1.000	1.000	1.000	25
ENSG00000224051	1.000	1.000	1.000	2
ENSG00000107404	1.000	1.000	1.000	4
ENSG00000162576	1.000	1.000	1.000	4
ENSG00000175756	1.000	1.000	1.000	4
ENSG00000221978	1.000	1.000	1.000	7
ENSG00000242485	0.995	0.906	0.981	3
ENSG00000235098	NA	NA	NA	5
ENSG00000179403	1.000	1.000	1.000	4
ENSG00000215915	1.000	1.000	1.000	2
ENSG00000160072	1.000	1.000	1.000	2
ENSG00000197785	1.000	0.931	1.000	5
ENSG00000205090	NA	1.000	1.000	2
ENSG00000160075	1.000	1.000	1.000	2
ENSG00000197530	1.000	1.000	1.000	17
ENSG00000189409	1.000	1.000	1.000	8
ENSG00000248333	1.000	1.000	1.000	8
ENSG00000189339	1.000	1.000	0.875	3
ENSG00000008128	1.000	1.000	1.000	10
ENSG00000008130	0.740	NA	0.478	8
ENSG00000078369	1.000	1.000	1.000	25
ENSG00000169885	1.000	1.000	1.000	2
ENSG00000178821	NA	1.000	NA	5
ENSG00000142609	1.000	1.000	NA	3
ENSG00000187730	1.000	1.000	1.000	10
ENSG00000067606	1.000	1.000	1.000	18
ENSG00000162585	1.000	1.000	1.000	8
ENSG00000116151	NA	NA	NA	5
ENSG00000157916	1.000	1.000	1.000	7
ENSG00000157911	1.000	1.000	1.000	8
ENSG00000149527	1.000	1.000	1.000	5
ENSG00000157881	1.000	1.000	1.000	7
ENSG00000157873	1.000	1.000	1.000	7
ENSG00000157870	0.916	0.992	0.839	8
ENSG00000142606	1.000	1.000	1.000	4
ENSG00000215912	NA	NA	NA	2
ENSG00000142611	0.905	1.000	0.997	6
ENSG00000130762	1.000	1.000	1.000	5
ENSG00000162591	1.000	NA	1.000	5
ENSG00000158109	1.000	1.000	1.000	2
ENSG00000116213	1.000	1.000	1.000	5
ENSG00000078900	1.000	1.000	1.000	11
ENSG00000162592	1.000	1.000	1.000	2
ENSG00000235169	NA	1.000	1.000	3
ENSG00000130764	1.000	NA	1.000	2
ENSG00000116198	NA	1.000	1.000	17
ENSG00000169598	1.000	1.000	1.000	10
ENSG00000198912	NA	1.000	1.000	8
ENSG00000196581	1.000	1.000	1.000	2
ENSG00000131697	1.000	0.996	1.000	5
ENSG00000069424	0.789	0.880	1.000	33
ENSG00000116254	1.000	1.000	1.000	6
ENSG00000116251	NA	NA	NA	6
ENSG00000116237	1.000	1.000	1.000	3
ENSG00000173673	1.000	1.000	1.000	2
ENSG00000097021	1.000	1.000	1.000	8
ENSG00000069812	1.000	1.000	1.000	5
ENSG00000187017	1.000	1.000	1.000	13
ENSG00000215788	1.000	1.000	1.000	13
ENSG00000171680	1.000	1.000	1.000	20
ENSG00000173662	1.000	1.000	1.000	4
ENSG00000204859	1.000	1.000	1.000	5
ENSG00000162413	1.000	1.000	1.000	5
ENSG00000041988	1.000	NA	1.000	5
ENSG00000007923	1.000	1.000	1.000	7
ENSG00000171735	0.857	0.963	0.961	27
ENSG00000049245	1.000	1.000	1.000	2
ENSG00000049246	1.000	1.000	1.000	5
ENSG00000049247	1.000	1.000	1.000	3
ENSG00000049249	1.000	1.000	1.000	4
ENSG00000116288	1.000	1.000	1.000	7
ENSG00000116285	1.000	1.000	1.000	5
ENSG00000162426	1.000	1.000	1.000	2
ENSG00000142599	1.000	0.994	0.982	16
ENSG00000074800	1.000	1.000	1.000	10
ENSG00000131686	1.000	1.000	0.986	5
ENSG00000142583	1.000	1.000	1.000	9
ENSG00000180758	1.000	1.000	1.000	2
ENSG00000049239	1.000	1.000	1.000	2
ENSG00000171621	1.000	1.000	0.981	4
ENSG00000188807	1.000	1.000	1.000	4
ENSG00000171608	0.905	0.992	0.994	12
ENSG00000171603	1.000	1.000	0.988	4
ENSG00000178585	1.000	NA	1.000	4
ENSG00000162441	1.000	NA	1.000	4
ENSG00000173614	1.000	1.000	1.000	4
ENSG00000162444	1.000	1.000	1.000	2
ENSG00000130939	1.000	0.989	1.000	6
ENSG00000054523	0.323	0.810	0.883	17
ENSG00000142657	1.000	1.000	1.000	6
ENSG00000251503	0.918	0.956	1.000	5
ENSG00000175279	1.000	1.000	1.000	3
ENSG00000160049	0.987	1.000	1.000	3
ENSG00000142655	1.000	1.000	1.000	2
ENSG00000130940	1.000	1.000	1.000	3
ENSG00000175262	NA	1.000	NA	4
ENSG00000120948	1.000	0.993	1.000	29
ENSG00000009724	1.000	0.986	1.000	13
ENSG00000116649	1.000	1.000	1.000	5
ENSG00000171824	1.000	1.000	1.000	3
ENSG00000198793	1.000	1.000	1.000	7
ENSG00000120942	1.000	1.000	1.000	4
ENSG00000204624	1.000	1.000	NA	2
ENSG00000116661	1.000	1.000	1.000	3
ENSG00000132879	NA	0.598	NA	9
ENSG00000116663	1.000	1.000	1.000	2
ENSG00000116670	1.000	1.000	1.000	10
ENSG00000177674	1.000	1.000	1.000	8
ENSG00000215910	NA	NA	NA	5
ENSG00000177000	1.000	1.000	1.000	12
ENSG00000011021	1.000	1.000	1.000	4
ENSG00000175206	1.000	1.000	1.000	2
ENSG00000116685	NA	1.000	1.000	2
ENSG00000083444	1.000	1.000	1.000	3
ENSG00000116688	0.763	1.000	0.975	21
ENSG00000120949	1.000	1.000	1.000	4
ENSG00000028137	1.000	1.000	1.000	2
ENSG00000048707	1.000	1.000	NA	7
ENSG00000162496	1.000	1.000	1.000	3
ENSG00000157330	NA	1.000	NA	2
ENSG00000204510	1.000	1.000	NA	2
ENSG00000232423	1.000	1.000	1.000	2
ENSG00000277058	1.000	1.000	1.000	2
ENSG00000229571	1.000	1.000	1.000	2
ENSG00000280267	1.000	1.000	1.000	2
ENSG00000279169	1.000	1.000	NA	2
ENSG00000182330	1.000	1.000	NA	2
ENSG00000162493	1.000	1.000	1.000	11
ENSG00000116731	0.952	1.000	1.000	11
ENSG00000189337	1.000	1.000	1.000	8
ENSG00000171729	NA	1.000	1.000	6
ENSG00000142621	NA	NA	NA	12
ENSG00000142634	NA	1.000	1.000	2
ENSG00000162438	1.000	1.000	1.000	2
ENSG00000215704	1.000	1.000	1.000	2
ENSG00000132906	1.000	1.000	1.000	10
ENSG00000116138	1.000	1.000	NA	6
ENSG00000197312	0.847	0.978	0.885	5
ENSG00000116786	1.000	1.000	1.000	3
ENSG00000162458	1.000	1.000	1.000	13
ENSG00000233954	1.000	1.000	NA	2
ENSG00000065526	1.000	1.000	1.000	5
ENSG00000116809	1.000	1.000	1.000	5
ENSG00000173641	1.000	0.982	0.850	6
ENSG00000186510	1.000	1.000	1.000	3
ENSG00000184908	1.000	1.000	1.000	10
ENSG00000142632	1.000	1.000	1.000	3
ENSG00000132881	1.000	1.000	1.000	2
ENSG00000037637	NA	1.000	1.000	3
ENSG00000055070	NA	NA	1.000	5
ENSG00000187144	NA	NA	1.000	5
ENSG00000157191	1.000	1.000	NA	8
ENSG00000219481	NA	NA	NA	2
ENSG00000058453	1.000	1.000	1.000	4
ENSG00000117122	1.000	1.000	1.000	2
ENSG00000159363	1.000	1.000	1.000	10
ENSG00000117118	1.000	1.000	1.000	3
ENSG00000117115	1.000	1.000	1.000	2
ENSG00000159339	1.000	1.000	1.000	2
ENSG00000179051	1.000	1.000	1.000	2
ENSG00000074964	1.000	1.000	1.000	4
ENSG00000117148	1.000	1.000	1.000	2
ENSG00000009709	0.985	0.918	1.000	3
ENSG00000159423	1.000	1.000	1.000	5
ENSG00000169991	NA	1.000	NA	3
ENSG00000127481	1.000	1.000	1.000	6
ENSG00000127463	1.000	1.000	1.000	17
ENSG00000211454	1.000	1.000	1.000	2
ENSG00000053371	1.000	1.000	1.000	4
ENSG00000040487	1.000	1.000	1.000	6
ENSG00000077549	1.000	0.951	1.000	9
ENSG00000173436	NA	1.000	NA	3
ENSG00000270136	NA	1.000	NA	3
ENSG00000158747	1.000	1.000	1.000	14
ENSG00000162542	NA	1.000	1.000	2
ENSG00000188257	1.000	1.000	1.000	4
ENSG00000117215	1.000	1.000	1.000	2
ENSG00000187980	1.000	1.000	1.000	3
ENSG00000158816	NA	1.000	NA	7
ENSG00000244038	1.000	1.000	1.000	3
ENSG00000117245	1.000	1.000	1.000	3
ENSG00000189410	NA	1.000	NA	6
ENSG00000127483	1.000	1.000	0.917	11
ENSG00000075151	1.000	1.000	1.000	18
ENSG00000117298	0.934	0.991	1.000	9
ENSG00000142794	NA	1.000	NA	8
ENSG00000162551	1.000	1.000	1.000	5
ENSG00000076864	0.767	0.684	0.843	8
ENSG00000090686	0.708	0.990	0.925	10
ENSG00000187942	NA	1.000	NA	2
ENSG00000142798	1.000	0.959	1.000	6
ENSG00000219073	1.000	1.000	1.000	2
ENSG00000142789	1.000	1.000	1.000	2
ENSG00000289694	0.951	0.973	0.998	2
ENSG00000070831	0.972	1.000	1.000	24
ENSG00000162552	1.000	1.000	1.000	3
ENSG00000184677	0.952	1.000	1.000	5
ENSG00000070886	1.000	1.000	1.000	2
ENSG00000173372	1.000	1.000	1.000	12
ENSG00000289692	1.000	1.000	1.000	2
ENSG00000159189	1.000	1.000	1.000	8
ENSG00000173369	1.000	0.990	1.000	13
ENSG00000133216	1.000	1.000	1.000	5
ENSG00000227868	NA	1.000	NA	3
ENSG00000004487	0.990	0.993	1.000	23
ENSG00000169641	1.000	1.000	NA	5
ENSG00000125944	1.000	1.000	1.000	10
ENSG00000125945	1.000	1.000	1.000	3
ENSG00000204219	1.000	1.000	1.000	4
ENSG00000088280	1.000	1.000	1.000	11
ENSG00000142676	1.000	1.000	1.000	4
ENSG00000011007	1.000	1.000	1.000	2
ENSG00000057757	1.000	1.000	1.000	3
ENSG00000011009	1.000	1.000	1.000	7
ENSG00000117308	1.000	1.000	1.000	7
ENSG00000117305	1.000	1.000	1.000	3
ENSG00000189266	1.000	1.000	1.000	4
ENSG00000188529	1.000	1.000	1.000	9
ENSG00000142661	NA	1.000	1.000	2
ENSG00000185436	1.000	1.000	1.000	5
ENSG00000158055	1.000	1.000	1.000	10
ENSG00000001460	1.000	1.000	NA	5
ENSG00000001461	1.000	1.000	1.000	5
ENSG00000117602	1.000	1.000	1.000	10
ENSG00000133226	1.000	1.000	1.000	9
ENSG00000169504	1.000	1.000	1.000	2
ENSG00000020633	1.000	1.000	1.000	3
ENSG00000117614	1.000	1.000	1.000	2
ENSG00000117616	1.000	1.000	1.000	9
ENSG00000187010	1.000	1.000	0.907	9
ENSG00000188672	1.000	1.000	1.000	8
ENSG00000204178	1.000	1.000	1.000	3
ENSG00000117643	1.000	1.000	1.000	3
ENSG00000162430	1.000	1.000	1.000	4
ENSG00000117640	1.000	0.982	1.000	19
ENSG00000127423	1.000	0.961	1.000	2
ENSG00000182749	1.000	1.000	1.000	2
ENSG00000117632	0.979	0.924	1.000	6
ENSG00000158006	1.000	1.000	1.000	4
ENSG00000158014	1.000	1.000	1.000	2
ENSG00000175087	0.909	1.000	1.000	4
ENSG00000282872	NA	NA	NA	2
ENSG00000236782	NA	1.000	NA	4
ENSG00000142684	NA	0.982	0.777	2
ENSG00000142675	1.000	1.000	1.000	7
ENSG00000188782	1.000	1.000	1.000	3
ENSG00000130695	1.000	1.000	1.000	4
ENSG00000142669	NA	NA	NA	2
ENSG00000158062	1.000	1.000	1.000	12
ENSG00000176092	NA	NA	1.000	3
ENSG00000176083	1.000	1.000	1.000	9
ENSG00000131914	1.000	1.000	1.000	2
ENSG00000117682	NA	NA	0.444	26
ENSG00000117676	0.914	0.966	0.984	12
ENSG00000117713	0.662	0.994	0.852	9
ENSG00000060642	1.000	1.000	1.000	19
ENSG00000204160	1.000	0.959	0.905	4
ENSG00000142751	NA	NA	1.000	3
ENSG00000198746	1.000	1.000	1.000	3
ENSG00000090273	1.000	0.994	1.000	3
ENSG00000253368	1.000	1.000	1.000	2
ENSG00000090020	1.000	1.000	1.000	3
ENSG00000142784	1.000	1.000	1.000	4
ENSG00000186501	NA	1.000	1.000	9
ENSG00000142765	1.000	1.000	1.000	5
ENSG00000142733	1.000	NA	1.000	3
ENSG00000142748	1.000	1.000	1.000	3
ENSG00000174950	NA	1.000	NA	2
ENSG00000158195	1.000	1.000	1.000	2
ENSG00000126705	1.000	1.000	1.000	6
ENSG00000000938	1.000	1.000	1.000	5
ENSG00000126709	1.000	1.000	1.000	4
ENSG00000009780	NA	1.000	NA	7
ENSG00000117758	1.000	1.000	1.000	2
ENSG00000117751	1.000	1.000	1.000	4
ENSG00000130775	1.000	1.000	1.000	7
ENSG00000117748	1.000	1.000	1.000	5
ENSG00000130768	1.000	1.000	1.000	5
ENSG00000158156	1.000	1.000	1.000	7
ENSG00000158161	1.000	1.000	1.000	5
ENSG00000169403	1.000	1.000	1.000	3
ENSG00000126698	NA	1.000	1.000	3
ENSG00000130770	1.000	1.000	1.000	4
ENSG00000130772	1.000	1.000	1.000	2
ENSG00000204138	1.000	1.000	1.000	6
ENSG00000180198	1.000	0.993	1.000	12
ENSG00000120656	1.000	1.000	1.000	15
ENSG00000188060	1.000	1.000	1.000	2
ENSG00000162419	1.000	1.000	1.000	3
ENSG00000198492	1.000	1.000	1.000	5
ENSG00000159023	0.926	0.963	1.000	28
ENSG00000253304	NA	1.000	NA	2
ENSG00000116350	0.972	1.000	1.000	4
ENSG00000116353	1.000	1.000	1.000	3
ENSG00000060656	1.000	1.000	1.000	4
ENSG00000162512	1.000	1.000	1.000	2
ENSG00000134644	1.000	1.000	1.000	18
ENSG00000084628	1.000	1.000	1.000	3
ENSG00000060688	1.000	0.995	NA	2
ENSG00000121766	1.000	1.000	1.000	8
ENSG00000121769	1.000	1.000	1.000	3
ENSG00000168528	NA	1.000	NA	4
ENSG00000142910	1.000	1.000	1.000	3
ENSG00000121764	1.000	1.000	1.000	4
ENSG00000084636	1.000	1.000	1.000	5
ENSG00000121753	0.919	0.967	1.000	9
ENSG00000134668	1.000	1.000	NA	8
ENSG00000184007	1.000	1.000	1.000	10
ENSG00000288678	NA	NA	NA	2
ENSG00000121774	1.000	1.000	1.000	2
ENSG00000121775	1.000	1.000	1.000	3
ENSG00000025800	1.000	1.000	1.000	3
ENSG00000084652	1.000	1.000	1.000	2
ENSG00000160050	1.000	1.000	NA	4
ENSG00000160051	NA	NA	1.000	2
ENSG00000160055	NA	1.000	1.000	7
ENSG00000084623	0.927	1.000	1.000	34
ENSG00000182866	1.000	1.000	1.000	10
ENSG00000116478	1.000	1.000	1.000	2
ENSG00000162526	1.000	1.000	1.000	2
ENSG00000225828	NA	NA	NA	2
ENSG00000160058	NA	1.000	1.000	10
ENSG00000160062	1.000	1.000	1.000	2
ENSG00000176261	1.000	1.000	1.000	11
ENSG00000162521	0.905	1.000	1.000	14
ENSG00000162520	1.000	1.000	1.000	4
ENSG00000162522	1.000	NA	NA	4
ENSG00000134684	1.000	1.000	1.000	7
ENSG00000116497	NA	1.000	1.000	7
ENSG00000160097	1.000	1.000	1.000	4
ENSG00000121900	NA	1.000	1.000	2
ENSG00000116514	1.000	1.000	1.000	3
ENSG00000004455	1.000	0.978	1.000	15
ENSG00000142920	1.000	1.000	1.000	4
ENSG00000116525	1.000	1.000	1.000	2
ENSG00000160094	1.000	1.000	1.000	3
ENSG00000134686	0.812	0.995	0.841	10
ENSG00000121903	1.000	1.000	1.000	3
ENSG00000121904	NA	0.886	NA	4
ENSG00000176256	1.000	1.000	1.000	3
ENSG00000142698	NA	NA	1.000	2
ENSG00000188910	1.000	1.000	1.000	2
ENSG00000187513	1.000	1.000	1.000	2
ENSG00000163866	NA	1.000	NA	6
ENSG00000116544	1.000	1.000	1.000	2
ENSG00000163867	1.000	0.980	1.000	4
ENSG00000197056	NA	1.000	1.000	5
ENSG00000116560	1.000	1.000	1.000	4
ENSG00000146463	1.000	NA	1.000	3
ENSG00000142687	0.574	0.984	1.000	36
ENSG00000020129	1.000	1.000	1.000	5
ENSG00000126067	1.000	1.000	1.000	2
ENSG00000092853	1.000	1.000	1.000	4
ENSG00000092847	1.000	1.000	1.000	8
ENSG00000126070	1.000	1.000	1.000	5
ENSG00000092850	1.000	1.000	NA	3
ENSG00000171812	1.000	1.000	1.000	3
ENSG00000054116	1.000	1.000	1.000	7
ENSG00000116871	1.000	1.000	NA	7
ENSG00000054118	1.000	1.000	1.000	3
ENSG00000214193	1.000	1.000	NA	5
ENSG00000142694	1.000	1.000	1.000	2
ENSG00000196182	1.000	1.000	1.000	4
ENSG00000116885	1.000	1.000	1.000	7
ENSG00000119535	1.000	1.000	1.000	7
ENSG00000163873	1.000	1.000	1.000	2
ENSG00000163874	1.000	1.000	1.000	3
ENSG00000163875	1.000	1.000	1.000	5
ENSG00000163877	1.000	1.000	1.000	2
ENSG00000163879	1.000	1.000	1.000	2
ENSG00000134697	1.000	1.000	1.000	2
ENSG00000169218	1.000	1.000	1.000	4
ENSG00000116922	1.000	1.000	NA	9
ENSG00000134690	1.000	1.000	1.000	2
ENSG00000183317	1.000	1.000	1.000	8
ENSG00000185090	NA	1.000	1.000	5
ENSG00000197982	NA	NA	NA	3
ENSG00000204084	0.935	0.960	0.943	4
ENSG00000214114	1.000	1.000	1.000	2
ENSG00000274944	0.605	0.837	0.771	2
ENSG00000131233	1.000	1.000	1.000	2
ENSG00000158315	1.000	1.000	1.000	3
ENSG00000174574	1.000	1.000	1.000	4
ENSG00000168653	1.000	1.000	1.000	2
ENSG00000127603	0.673	0.900	0.891	24
ENSG00000090621	0.861	1.000	0.844	16
ENSG00000116983	1.000	NA	1.000	3
ENSG00000084072	1.000	1.000	1.000	10
ENSG00000043514	1.000	0.989	1.000	12
ENSG00000116990	1.000	1.000	1.000	4
ENSG00000168389	1.000	1.000	1.000	4
ENSG00000131236	1.000	1.000	1.000	16
ENSG00000131238	0.995	1.000	1.000	17
ENSG00000084073	1.000	1.000	1.000	4
ENSG00000049089	1.000	1.000	1.000	4
ENSG00000084070	NA	1.000	1.000	5
ENSG00000187801	1.000	1.000	1.000	3
ENSG00000187815	1.000	1.000	1.000	2
ENSG00000164002	1.000	1.000	1.000	10
ENSG00000117010	1.000	1.000	1.000	4
ENSG00000117016	1.000	1.000	1.000	2
ENSG00000066136	0.768	0.992	1.000	18
ENSG00000117013	1.000	1.000	1.000	3
ENSG00000171793	1.000	1.000	1.000	16
ENSG00000171790	1.000	1.000	1.000	9
ENSG00000010803	1.000	0.991	1.000	10
ENSG00000204060	1.000	1.000	1.000	2
ENSG00000127124	1.000	1.000	1.000	3
ENSG00000198815	1.000	1.000	1.000	9
ENSG00000177181	1.000	1.000	1.000	2
ENSG00000066185	NA	NA	1.000	3
ENSG00000127125	1.000	0.984	1.000	4
ENSG00000186409	1.000	NA	1.000	34
ENSG00000171960	1.000	0.994	1.000	18
ENSG00000065978	0.978	0.963	0.992	3
ENSG00000164007	1.000	1.000	1.000	3
ENSG00000117385	1.000	1.000	1.000	5
ENSG00000164008	NA	NA	1.000	3
ENSG00000283580	NA	NA	NA	2
ENSG00000274386	1.000	1.000	1.000	3
ENSG00000177868	1.000	1.000	1.000	2
ENSG00000164010	1.000	1.000	1.000	3
ENSG00000164011	1.000	1.000	1.000	9
ENSG00000117394	0.988	0.998	1.000	6
ENSG00000186973	NA	1.000	1.000	4
ENSG00000117395	1.000	1.000	1.000	2
ENSG00000243710	NA	0.980	NA	7
ENSG00000179178	NA	1.000	NA	3
ENSG00000253313	NA	1.000	NA	2
ENSG00000066056	1.000	1.000	1.000	2
ENSG00000117400	1.000	1.000	1.000	3
ENSG00000117399	1.000	1.000	1.000	2
ENSG00000066322	1.000	1.000	1.000	3
ENSG00000159479	1.000	1.000	1.000	3
ENSG00000198198	1.000	1.000	1.000	6
ENSG00000178922	1.000	NA	1.000	8
ENSG00000142949	0.976	1.000	1.000	8
ENSG00000066135	1.000	1.000	1.000	3
ENSG00000126091	1.000	1.000	1.000	74
ENSG00000117407	1.000	1.000	1.000	11
ENSG00000117408	1.000	1.000	1.000	2
ENSG00000132768	1.000	1.000	1.000	8
ENSG00000117410	0.998	1.000	1.000	8
ENSG00000117411	1.000	1.000	1.000	8
ENSG00000159214	1.000	NA	1.000	7
ENSG00000196517	1.000	1.000	1.000	9
ENSG00000171872	1.000	1.000	1.000	2
ENSG00000178028	1.000	1.000	1.000	8
ENSG00000117419	1.000	NA	1.000	8
ENSG00000187147	1.000	0.990	1.000	6
ENSG00000126106	1.000	1.000	NA	6
ENSG00000198520	NA	NA	NA	9
ENSG00000142945	1.000	1.000	1.000	5
ENSG00000142937	1.000	1.000	1.000	2
ENSG00000188396	1.000	1.000	1.000	2
ENSG00000222009	1.000	NA	1.000	3
ENSG00000117425	1.000	1.000	1.000	3
ENSG00000070785	1.000	1.000	1.000	5
ENSG00000126107	1.000	1.000	1.000	2
ENSG00000126088	1.000	1.000	1.000	15
ENSG00000132781	1.000	1.000	1.000	33
ENSG00000070759	1.000	1.000	1.000	2
ENSG00000280670	NA	1.000	NA	5
ENSG00000132763	1.000	1.000	1.000	2
ENSG00000117450	1.000	1.000	1.000	6
ENSG00000117448	1.000	1.000	1.000	6
ENSG00000132780	1.000	1.000	1.000	19
ENSG00000159588	NA	NA	1.000	5
ENSG00000159592	1.000	1.000	1.000	2
ENSG00000197429	NA	1.000	1.000	2
ENSG00000086015	1.000	1.000	1.000	3
ENSG00000117461	1.000	1.000	1.000	5
ENSG00000085998	1.000	1.000	0.991	19
ENSG00000085999	1.000	1.000	1.000	16
ENSG00000132128	1.000	1.000	1.000	6
ENSG00000173660	NA	NA	NA	3
ENSG00000117481	NA	NA	NA	7
ENSG00000117480	1.000	1.000	1.000	2
ENSG00000282881	NA	1.000	NA	2
ENSG00000162456	NA	1.000	NA	2
ENSG00000079277	1.000	1.000	1.000	17
ENSG00000142961	1.000	1.000	1.000	3
ENSG00000123472	1.000	0.982	1.000	9
ENSG00000186118	NA	1.000	NA	4
ENSG00000159658	NA	1.000	1.000	7
ENSG00000142973	1.000	1.000	1.000	7
ENSG00000187048	1.000	1.000	1.000	7
ENSG00000162365	1.000	1.000	1.000	4
ENSG00000162366	NA	1.000	1.000	2
ENSG00000162367	1.000	1.000	1.000	3
ENSG00000123473	1.000	1.000	1.000	8
ENSG00000162368	1.000	1.000	1.000	6
ENSG00000117834	1.000	1.000	1.000	6
ENSG00000132122	1.000	1.000	1.000	6
ENSG00000186094	1.000	0.994	1.000	4
ENSG00000162374	1.000	0.992	1.000	16
ENSG00000142700	1.000	1.000	1.000	2
ENSG00000185104	1.000	1.000	1.000	2
ENSG00000123080	1.000	1.000	1.000	3
ENSG00000204006	NA	1.000	NA	3
ENSG00000085831	NA	1.000	NA	18
ENSG00000085832	0.968	0.916	0.950	9
ENSG00000117859	1.000	1.000	1.000	20
ENSG00000078618	0.843	0.868	0.936	4
ENSG00000117862	1.000	1.000	1.000	3
ENSG00000134717	NA	NA	NA	5
ENSG00000157077	1.000	1.000	1.000	3
ENSG00000154222	1.000	1.000	1.000	4
ENSG00000085840	1.000	1.000	1.000	2
ENSG00000134744	0.842	0.973	0.970	14
ENSG00000162378	1.000	1.000	1.000	2
ENSG00000203995	NA	1.000	NA	2
ENSG00000121310	1.000	1.000	0.727	8
ENSG00000116171	1.000	1.000	1.000	14
ENSG00000174348	1.000	1.000	1.000	6
ENSG00000162383	0.824	0.865	0.850	6
ENSG00000157184	1.000	1.000	1.000	9
ENSG00000162385	1.000	1.000	NA	2
ENSG00000157193	0.967	0.846	0.936	26
ENSG00000174332	1.000	1.000	0.957	2
ENSG00000058799	1.000	1.000	1.000	3
ENSG00000211452	1.000	1.000	1.000	12
ENSG00000081870	0.630	0.981	NA	4
ENSG00000116212	NA	NA	NA	5
ENSG00000203985	NA	1.000	1.000	4
ENSG00000116209	1.000	1.000	1.000	8
ENSG00000116205	1.000	0.980	1.000	4
ENSG00000256407	NA	NA	NA	2
ENSG00000157211	NA	0.940	1.000	2
ENSG00000215883	NA	1.000	1.000	7
ENSG00000116221	1.000	1.000	1.000	4
ENSG00000157216	1.000	1.000	1.000	6
ENSG00000162390	1.000	1.000	1.000	2
ENSG00000162391	NA	1.000	NA	2
ENSG00000184313	NA	1.000	NA	9
ENSG00000271723	NA	1.000	NA	3
ENSG00000006555	NA	NA	NA	3
ENSG00000162398	NA	NA	NA	2
ENSG00000116133	1.000	1.000	1.000	8
ENSG00000169174	1.000	0.979	1.000	5
ENSG00000162402	1.000	1.000	1.000	3
ENSG00000284686	1.000	1.000	1.000	5
ENSG00000157131	0.924	1.000	0.738	6
ENSG00000021852	1.000	1.000	1.000	9
ENSG00000173406	0.993	1.000	1.000	7
ENSG00000162600	1.000	1.000	1.000	7
ENSG00000162601	1.000	0.991	1.000	8
ENSG00000177606	1.000	1.000	1.000	3
ENSG00000172456	1.000	NA	1.000	13
ENSG00000134709	1.000	1.000	1.000	5
ENSG00000134716	1.000	1.000	1.000	4
ENSG00000162598	NA	NA	NA	2
ENSG00000162599	0.995	1.000	1.000	28
ENSG00000162604	0.920	1.000	0.855	7
ENSG00000132849	1.000	1.000	1.000	10
ENSG00000132854	1.000	1.000	1.000	4
ENSG00000162607	1.000	1.000	1.000	4
ENSG00000116641	1.000	0.993	1.000	16
ENSG00000125703	1.000	1.000	1.000	5
